Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Customer_Age,Customer_Gender
T0812,C0473,Furniture,Bed,2,500,1000,2025-03-09,Karachi,Online Payment,40.0,Female
T0813,C0456,Sports,Yoga Mat,3,50000,150000,2025-08-15,Peshawar,JazzCash,39.0,Male
T0814,C0114,Sports,Yoga Mat,1,25000,25000,2025-03-02,Lahore,EasyPaisa,27.0,Male
T0815,C0218,Grocery,Oil,4,1000,4000,2025-02-10,Faisalabad,Cash,22.0,Male
T0816,C0017,Furniture,Bed,1,1000,1000,2025-02-25,Faisalabad,JazzCash,55.0,Male
T0817,C0155,Furniture,Chair,5,500,2500,2025-02-03,Faisalabad,Cash,24.0,Male
T0818,C0180,Beauty,Skin Care,4,1000,4000,2025-12-10,Karachi,Cash,27.0,Female
T0819,C0400,Beauty,Makeup,6,1000,6000,2025-09-14,Faisalabad,JazzCash,33.0,Male
T0820,C0494,Electronics,Laptop,4,25000,100000,2025-04-09,Islamabad,Credit Card,52.0,Male
T0821,C0244,Sports,Football,4,10000,40000,2025-12-29,,EasyPaisa,55.0,Male
T0822,C0195,Furniture,Chair,3,50000,150000,2025-07-01,Multan,Credit Card,50.0,Male
T0823,C0057,Furniture,Chair,6,500,3000,2025-08-27,Peshawar,Credit Card,49.0,Female
T0824,C0253,Sports,Yoga Mat,1,500,500,2025-06-17,Karachi,Online Payment,36.0,Female
T0825,C0209,Beauty,Makeup,8,1000,8000,2025-10-11,Islamabad,Online Payment,30.0,Male
T0826,C0252,Furniture,Sofa,3,500,1500,2025-12-12,Faisalabad,Cash,43.0,Female
T0827,C0206,Beauty,Perfume,2,1000,2000,2025-07-22,Faisalabad,JazzCash,24.0,Male
T0828,C0305,Electronics,Headphones,4,2500,10000,2025-04-13,Multan,Cash,32.0,Female
T0829,C0304,Sports,Dumbbell,5,50000,250000,2025-10-25,Islamabad,EasyPaisa,,Female
T0830,C0076,Furniture,Bed,8,10000,80000,2025-05-23,Multan,Cash,25.0,Female
T0831,C0016,Furniture,Bed,4,25000,100000,2025-03-10,Karachi,EasyPaisa,21.0,Male
T0832,C0348,Furniture,Chair,3,5000,15000,2025-11-06,Islamabad,Credit Card,37.0,Male
T0833,C0339,Electronics,Smart Watch,8,1000,8000,2025-05-31,Multan,Online Payment,50.0,Female
T0834,C0221,Beauty,Makeup,1,50000,50000,2025-01-17,Karachi,Online Payment,46.0,Female
T0835,C0091,Furniture,Bed,8,500,4000,2025-01-17,Peshawar,EasyPaisa,37.0,Male
T0836,C0250,Furniture,Bed,3,2500,7500,2025-07-19,Karachi,JazzCash,61.0,Female
T0837,C0260,Sports,Dumbbell,8,10000,80000,2025-03-22,Karachi,Online Payment,34.0,Female
T0838,C0165,Beauty,Shampoo,6,50000,300000,2025-05-26,Karachi,Cash,55.0,Male
T0839,C0014,Clothing,Jacket,6,50000,300000,2025-10-26,,Debit Card,42.0,Male
T0840,C0029,Furniture,Sofa,6,5000,30000,2025-06-29,Faisalabad,Credit Card,33.0,Male
T0841,C0445,Sports,Yoga Mat,2,25000,50000,2025-02-03,Islamabad,Cash,39.0,Male
T0842,C0443,Electronics,Headphones,1,5000,5000,2025-12-03,Multan,JazzCash,50.0,Female
T0843,C0163,Grocery,Rice,8,10000,80000,2025-01-12,Multan,JazzCash,42.0,Female
T0844,C0346,Beauty,Perfume,8,500,4000,2025-12-20,Lahore,Debit Card,49.0,Female
T0845,C0255,Clothing,Jacket,6,5000,30000,2025-04-14,Faisalabad,Cash,52.0,Male
T0846,C0206,Grocery,Snacks,1,2500,2500,2025-10-21,Lahore,JazzCash,65.0,Male
T0847,C0291,Sports,Football,6,2500,15000,2025-02-04,Peshawar,Online Payment,45.0,Male
T0848,C0222,Grocery,Rice,5,10000,50000,2025-06-03,Faisalabad,JazzCash,38.0,Male
T0849,C0233,Furniture,Bed,5,10000,50000,2025-09-21,Faisalabad,JazzCash,29.0,Male
T0850,C0493,Sports,Cricket Bat,8,1000,8000,2025-12-05,,Online Payment,35.0,Female
T0851,C0076,Beauty,Perfume,4,2500,10000,2025-08-25,Lahore,Credit Card,65.0,Female
T0852,C0325,Furniture,Bed,6,50000,300000,2025-02-02,Lahore,,,Female
T0853,C0121,Sports,Cricket Bat,5,25000,125000,2025-11-04,Multan,Credit Card,25.0,Male
T0854,C0238,Clothing,Shirt,4,50000,200000,2025-06-08,Multan,JazzCash,45.0,Female
T0855,C0070,Sports,Football,4,1000,4000,2025-05-20,Karachi,Debit Card,35.0,Male
T0856,C0029,Sports,Football,8,50000,400000,2025-01-11,,Debit Card,56.0,Female
T0857,C0454,Electronics,Smart Watch,6,25000,150000,2025-12-03,Karachi,Online Payment,64.0,Male
T0858,C0425,Clothing,Shirt,2,10000,20000,2025-12-07,Peshawar,JazzCash,34.0,Female
T0859,C0169,Electronics,Mobile Phone,2,50000,100000,2025-06-10,Peshawar,EasyPaisa,42.0,Male
T0860,C0110,Furniture,Table,3,500,1500,2025-03-31,Islamabad,Online Payment,44.0,Female
T0861,C0359,Beauty,Perfume,8,10000,80000,2025-07-11,Karachi,Debit Card,52.0,Female
T0862,C0186,Furniture,Table,5,50000,250000,2025-03-16,Multan,EasyPaisa,41.0,Female
T0863,C0123,Electronics,Laptop,1,25000,25000,2025-12-10,Islamabad,JazzCash,42.0,Female
T0864,C0440,Sports,Yoga Mat,2,10000,20000,2025-05-02,Multan,Online Payment,18.0,Female
T0865,C0153,Grocery,Snacks,2,50000,100000,2025-05-01,Lahore,Credit Card,46.0,Female
T0866,C0422,Sports,Dumbbell,1,2500,2500,2025-02-11,,Online Payment,65.0,Female
T0867,C0358,Grocery,Coffee,2,50000,100000,2025-03-24,Islamabad,JazzCash,22.0,Female
T0868,C0391,Furniture,Sofa,8,25000,200000,2025-01-15,Karachi,EasyPaisa,59.0,Male
T0869,C0103,Sports,Dumbbell,3,500,1500,2025-07-25,Faisalabad,Debit Card,38.0,Male
T0870,C0391,Electronics,Mobile Phone,4,10000,40000,2025-11-29,Lahore,JazzCash,61.0,Female
T0871,C0134,Grocery,Coffee,8,50000,400000,2025-03-10,Lahore,EasyPaisa,55.0,Female
T0872,C0094,Grocery,Oil,2,5000,10000,2025-07-08,Multan,Online Payment,54.0,Male
T0873,C0102,Electronics,Laptop,4,500,2000,2025-08-25,Islamabad,EasyPaisa,28.0,Male
T0874,C0491,Furniture,Bed,5,1000,5000,2025-02-15,Islamabad,Credit Card,54.0,Male
T0875,C0254,Electronics,Smart Watch,8,50000,400000,2025-12-11,Karachi,Credit Card,63.0,Male
T0876,C0196,Clothing,Jacket,5,25000,125000,2025-09-11,Lahore,Online Payment,31.0,Male
T0877,C0406,Grocery,Oil,7,1000,7000,2025-07-29,Lahore,Cash,36.0,Female
T0878,C0351,Clothing,Shoes,4,2500,10000,2025-10-26,Faisalabad,Online Payment,23.0,Male
T0879,C0352,Furniture,Table,6,25000,150000,2025-07-23,Lahore,EasyPaisa,42.0,Female
T0880,C0031,Sports,Yoga Mat,2,500,1000,2025-10-13,Karachi,Debit Card,33.0,Female
T0881,C0318,Grocery,Rice,1,2500,2500,2025-09-16,Multan,Debit Card,43.0,Female
T0882,C0258,Clothing,Shirt,3,2500,7500,2025-03-28,Multan,Debit Card,47.0,Male
T0883,C0060,Electronics,Headphones,7,1000,7000,2025-05-14,Islamabad,Cash,26.0,Female
T0884,C0314,Grocery,Snacks,7,2500,17500,2025-05-15,Islamabad,JazzCash,38.0,Female
T0885,C0285,Clothing,Jacket,8,50000,400000,2025-03-19,Faisalabad,EasyPaisa,46.0,Male
T0886,C0019,Clothing,Jeans,1,1000,1000,2025-04-04,Multan,Debit Card,28.0,Female
T0887,C0183,Furniture,Chair,8,500,4000,2025-08-15,Faisalabad,JazzCash,49.0,Female
T0888,C0048,Furniture,Chair,3,500,1500,2025-06-28,Lahore,Debit Card,29.0,Male
T0889,C0270,Sports,Yoga Mat,4,10000,40000,2025-01-03,Peshawar,Credit Card,44.0,Male
T0890,C0146,Clothing,Shoes,2,2500,5000,2025-01-14,Faisalabad,EasyPaisa,25.0,Female
T0891,C0042,Grocery,Rice,6,1000,6000,2025-01-15,Multan,EasyPaisa,60.0,Female
T0892,C0336,Furniture,Sofa,1,2500,2500,2025-01-23,Peshawar,,38.0,Male
T0893,C0381,Clothing,Shirt,5,2500,12500,2025-01-29,Karachi,JazzCash,56.0,Female
T0894,C0495,Electronics,Smart Watch,5,1000,5000,2025-05-03,Multan,Cash,19.0,Male
T0895,C0386,Clothing,Shoes,7,2500,17500,2025-11-28,Faisalabad,Credit Card,25.0,Female
T0896,C0068,Furniture,Bed,5,25000,125000,2025-11-05,Islamabad,EasyPaisa,24.0,Female
T0897,C0244,Beauty,Skin Care,8,5000,40000,2025-07-18,Islamabad,JazzCash,56.0,Female
T0898,C0223,Electronics,Smart Watch,6,10000,60000,2025-04-06,Faisalabad,Online Payment,23.0,Male
T0899,C0332,Beauty,Makeup,8,25000,200000,2025-04-25,Faisalabad,EasyPaisa,27.0,Female
T0900,C0041,Beauty,Perfume,5,5000,25000,2025-08-12,Multan,Debit Card,27.0,Male
T0901,C0152,Sports,Yoga Mat,4,10000,40000,2025-08-07,Peshawar,Cash,53.0,Male
T0902,C0238,Electronics,Laptop,7,5000,35000,2025-02-18,Faisalabad,EasyPaisa,54.0,Female
T0903,C0009,Grocery,Snacks,2,50000,100000,2025-09-15,Karachi,EasyPaisa,60.0,Female
T0904,C0214,Clothing,Jeans,7,500,3500,2025-02-12,Faisalabad,Debit Card,38.0,Female
T0905,C0109,Sports,Dumbbell,5,2500,12500,2025-04-06,Lahore,Cash,65.0,Female
T0906,C0003,Sports,Football,7,10000,70000,2025-01-10,Multan,Cash,18.0,Male
T0907,C0445,Sports,Dumbbell,8,25000,200000,2025-07-27,Faisalabad,EasyPaisa,56.0,Female
T0908,C0045,Grocery,Snacks,7,50000,350000,2025-06-04,Lahore,Credit Card,18.0,Male
T0909,C0108,Electronics,Laptop,4,50000,200000,2025-01-14,Multan,EasyPaisa,27.0,Male
T0910,C0076,Furniture,Table,2,2500,5000,2025-08-26,Multan,Online Payment,19.0,Male
T0911,C0011,Clothing,Jeans,8,5000,40000,2025-08-30,Multan,JazzCash,33.0,Male
T0912,C0053,Grocery,Coffee,1,2500,2500,2025-01-05,Faisalabad,EasyPaisa,45.0,Female
T0913,C0249,Furniture,Sofa,1,5000,5000,2025-07-24,Peshawar,JazzCash,64.0,Female
T0914,C0162,Clothing,Shirt,1,5000,5000,2025-10-23,Peshawar,Cash,35.0,Female
T0915,C0178,Furniture,Chair,8,10000,80000,2025-11-27,Multan,EasyPaisa,45.0,Male
T0916,C0225,Clothing,Jacket,4,5000,20000,2025-06-26,Lahore,JazzCash,32.0,Female
T0917,C0200,Beauty,Shampoo,3,2500,7500,2025-12-31,Multan,EasyPaisa,59.0,Female
T0918,C0384,Furniture,Table,4,2500,10000,2025-12-20,Karachi,EasyPaisa,48.0,Male
T0919,C0052,Clothing,Jeans,3,10000,30000,2025-09-09,Multan,Online Payment,37.0,Male
T0920,C0183,Clothing,Shirt,1,2500,2500,2025-05-14,Faisalabad,Credit Card,29.0,Male
T0921,C0117,Electronics,Headphones,7,500,3500,2025-11-13,Karachi,JazzCash,32.0,Female
T0922,C0395,Grocery,Snacks,6,50000,300000,2025-01-24,Peshawar,Debit Card,27.0,Male
T0923,C0493,Sports,Football,8,50000,400000,2025-08-23,Karachi,Cash,57.0,Male
T0924,C0061,Beauty,Perfume,2,1000,2000,2025-11-19,Lahore,Debit Card,28.0,Female
T0925,C0079,Sports,Dumbbell,8,25000,200000,2025-02-20,Faisalabad,Debit Card,39.0,Male
T0926,C0126,Electronics,Mobile Phone,8,5000,40000,2025-01-04,Multan,Debit Card,,Male
T0927,C0185,Electronics,Headphones,6,25000,150000,2025-08-01,Faisalabad,EasyPaisa,33.0,Male
T0928,C0212,Beauty,Shampoo,4,1000,4000,2025-08-08,Multan,Online Payment,51.0,Female
T0929,C0368,Electronics,Smart Watch,3,50000,150000,2025-01-06,Peshawar,Cash,23.0,Female
T0930,C0202,Grocery,Coffee,3,5000,15000,2025-02-01,Karachi,EasyPaisa,59.0,Male
T0931,C0454,Beauty,Perfume,5,5000,25000,2025-07-25,Faisalabad,EasyPaisa,53.0,Female
T0932,C0461,Sports,Yoga Mat,6,500,3000,2025-05-24,Peshawar,JazzCash,27.0,Female
T0933,C0455,Furniture,Table,8,25000,200000,2025-06-26,Faisalabad,Online Payment,30.0,Female
T0934,C0267,Electronics,Laptop,6,5000,30000,2025-03-06,Peshawar,Debit Card,31.0,Male
T0935,C0082,Beauty,Makeup,6,50000,300000,2025-11-22,Karachi,Cash,52.0,Female
T0936,C0375,Clothing,Jacket,7,10000,70000,2025-02-26,Karachi,Debit Card,34.0,Female
T0937,C0294,Electronics,Laptop,2,5000,10000,2025-06-02,Faisalabad,Cash,47.0,Female
T0938,C0342,Clothing,Jeans,6,2500,15000,2025-05-26,Faisalabad,JazzCash,61.0,Male
T0939,C0265,Sports,Dumbbell,4,500,2000,2025-06-17,Peshawar,Credit Card,41.0,Female
T0940,C0042,Electronics,Mobile Phone,7,50000,350000,2025-07-30,Karachi,Cash,45.0,Male
T0941,C0347,Furniture,Table,8,500,4000,2025-07-09,Peshawar,Online Payment,55.0,Female
T0942,C0477,Grocery,Coffee,7,5000,35000,2025-12-19,Multan,EasyPaisa,44.0,Male
T0943,C0067,Clothing,Jeans,8,25000,200000,2025-08-23,Faisalabad,JazzCash,51.0,Male
T0944,C0383,Sports,Cricket Bat,8,5000,40000,2025-01-17,Lahore,JazzCash,41.0,Male
T0945,C0293,Beauty,Shampoo,2,500,1000,2025-07-09,Islamabad,Cash,51.0,Male
T0946,C0151,Electronics,Headphones,5,2500,12500,2025-06-05,Multan,Cash,27.0,Male
T0947,C0111,Beauty,Shampoo,1,2500,2500,2025-05-26,Lahore,EasyPaisa,49.0,Male
T0948,C0214,Electronics,Headphones,2,50000,100000,2025-01-23,Multan,JazzCash,37.0,Female
T0949,C0068,Grocery,Coffee,8,50000,400000,2025-11-07,Lahore,JazzCash,58.0,Female
T0950,C0046,Furniture,Bed,3,50000,150000,2025-06-16,Peshawar,EasyPaisa,57.0,Female
T0951,C0024,Furniture,Table,7,2500,17500,2025-10-04,Faisalabad,Online Payment,65.0,Female
T0952,C0293,Sports,Football,3,25000,75000,2025-01-13,Faisalabad,EasyPaisa,37.0,Male
T0953,C0296,Sports,Football,4,10000,40000,2025-10-05,Karachi,JazzCash,51.0,Male
T0954,C0093,Furniture,Chair,2,25000,50000,2025-09-30,Karachi,Debit Card,31.0,Male
T0955,C0311,Sports,Dumbbell,2,50000,100000,2025-10-01,Islamabad,Online Payment,55.0,Male
T0956,C0213,Furniture,Chair,6,5000,30000,2025-04-03,Karachi,JazzCash,38.0,Female
T0957,C0087,Grocery,Rice,2,500,1000,2025-10-05,Islamabad,Credit Card,29.0,Female
T0958,C0087,Electronics,Mobile Phone,5,5000,25000,2025-12-14,Karachi,JazzCash,38.0,Male
T0959,C0164,Electronics,Laptop,5,5000,25000,2025-02-20,Lahore,Online Payment,38.0,Female
T0960,C0386,Furniture,Chair,1,1000,1000,2025-05-03,Peshawar,JazzCash,33.0,Female
T0961,C0163,Beauty,Shampoo,2,2500,5000,2025-02-01,Multan,JazzCash,44.0,Male
T0962,C0468,Furniture,Chair,7,25000,175000,2025-04-30,Karachi,Debit Card,53.0,Male
T0963,C0229,Clothing,Jeans,5,10000,50000,2025-07-28,Karachi,EasyPaisa,50.0,Male
T0964,C0276,Clothing,Jacket,3,50000,150000,2025-05-06,Multan,JazzCash,46.0,Male
T0965,C0001,Electronics,Smart Watch,5,25000,125000,2025-03-27,Karachi,Online Payment,35.0,Female
T0966,C0109,Sports,Dumbbell,6,50000,300000,2025-11-20,Peshawar,JazzCash,36.0,Male
T0967,C0358,Clothing,Shirt,5,500,2500,2025-07-22,Karachi,Credit Card,64.0,Female
T0968,C0326,Furniture,Table,6,25000,150000,2025-06-25,Islamabad,EasyPaisa,46.0,Female
T0969,C0492,Clothing,Jacket,6,1000,6000,2025-08-24,Peshawar,Debit Card,19.0,Male
T0970,C0345,Sports,Football,8,500,4000,2025-01-05,Lahore,Online Payment,53.0,Female
T0971,C0457,Furniture,Chair,2,10000,20000,2025-01-16,Faisalabad,Online Payment,61.0,Male
T0972,C0430,Grocery,Coffee,6,5000,30000,2025-04-01,Faisalabad,Cash,25.0,Female
T0973,C0381,Grocery,Oil,8,500,4000,2025-04-24,Karachi,Debit Card,61.0,Female
T0974,C0120,Clothing,Shirt,5,50000,250000,2025-04-24,Multan,Debit Card,20.0,Female
T0975,C0203,Furniture,Table,1,1000,1000,2025-11-23,,Debit Card,54.0,Female
T0976,C0066,Clothing,Jeans,3,500,1500,2025-10-29,Faisalabad,Cash,26.0,Female
T0977,C0012,Beauty,Skin Care,5,1000,5000,2025-12-14,Faisalabad,EasyPaisa,52.0,Female
T0978,C0345,Sports,Dumbbell,1,5000,5000,2025-11-25,Faisalabad,Cash,38.0,Female
T0979,C0239,Furniture,Sofa,2,25000,50000,2025-09-23,Multan,Debit Card,51.0,Male
T0980,C0273,Sports,Cricket Bat,1,2500,2500,2025-08-04,Multan,Debit Card,18.0,Female
T0981,C0378,Clothing,Jacket,2,10000,20000,2025-01-13,Lahore,EasyPaisa,45.0,Male
T0982,C0033,Clothing,Jeans,3,2500,7500,2025-06-09,Faisalabad,EasyPaisa,24.0,Male
T0983,C0479,Furniture,Bed,1,10000,10000,2025-11-17,Islamabad,Debit Card,33.0,Male
T0984,C0421,Furniture,Table,6,50000,300000,2025-01-28,Islamabad,JazzCash,33.0,Male
T0985,C0297,Beauty,Shampoo,2,25000,50000,2025-08-17,Karachi,Cash,21.0,Male
T0986,C0032,Furniture,Sofa,2,50000,100000,2025-03-07,Multan,Cash,37.0,Female
T0987,C0151,Electronics,Laptop,1,10000,10000,2025-01-27,Multan,Online Payment,24.0,Female
T0988,C0408,Clothing,Shirt,8,5000,40000,2025-08-26,Multan,JazzCash,57.0,Male
T0989,C0301,Grocery,Rice,8,10000,80000,2025-06-18,Lahore,Cash,24.0,Male
T0990,C0327,Beauty,Perfume,4,10000,40000,2025-03-06,Peshawar,Debit Card,40.0,Female
T0991,C0409,Furniture,Bed,3,1000,3000,2025-03-12,Karachi,Cash,26.0,Female
T0992,C0454,Beauty,Shampoo,6,2500,15000,2025-10-26,Peshawar,Credit Card,27.0,Female
T0993,C0266,Grocery,Snacks,5,2500,12500,2025-01-05,Peshawar,EasyPaisa,61.0,Male
T0994,C0101,Electronics,Mobile Phone,1,5000,5000,2025-06-26,Lahore,EasyPaisa,,Male
T0995,C0240,Grocery,Oil,8,25000,200000,2025-12-21,Peshawar,EasyPaisa,39.0,Female
T0996,C0054,Beauty,Makeup,7,2500,17500,2025-03-25,Multan,Cash,49.0,Male
T0997,C0110,Electronics,Mobile Phone,4,5000,20000,2025-11-16,Lahore,Online Payment,65.0,Female
T0998,C0423,Sports,Dumbbell,4,5000,20000,2025-04-05,Karachi,Debit Card,18.0,Male
T0999,C0226,Grocery,Rice,2,1000,2000,2025-05-29,Lahore,,55.0,Female
T1000,C0090,Electronics,Laptop,4,1000,4000,2025-05-26,Lahore,Debit Card,64.0,Male
T1001,C0091,Grocery,Oil,3,1000,3000,2025-01-12,Islamabad,Cash,19.0,Male
T1002,C0234,Furniture,Chair,6,1000,6000,2025-06-06,Lahore,Debit Card,41.0,Male
T1003,C0452,Beauty,Shampoo,2,500,1000,2025-03-15,Lahore,Credit Card,30.0,Female
T1004,C0326,Sports,Yoga Mat,6,10000,60000,2025-08-08,Lahore,Cash,57.0,Male
T1005,C0028,Beauty,Makeup,3,2500,7500,2025-05-07,Faisalabad,Debit Card,26.0,Female
T1006,C0315,Clothing,Shirt,8,50000,400000,2025-12-06,Karachi,Credit Card,50.0,Female
T1007,C0092,Sports,Yoga Mat,8,10000,80000,2025-08-26,Islamabad,EasyPaisa,41.0,Female
T1008,C0206,Sports,Dumbbell,8,2500,20000,2025-10-25,Faisalabad,JazzCash,59.0,Male
T1009,C0203,Clothing,Jeans,4,5000,20000,2025-05-01,Lahore,Debit Card,45.0,Female
T1010,C0044,Beauty,Skin Care,6,2500,15000,2025-10-09,Lahore,Cash,36.0,Female
T1011,C0239,Beauty,Makeup,4,10000,40000,2025-01-22,Peshawar,JazzCash,39.0,Female
T1012,C0412,Furniture,Bed,7,5000,35000,2025-07-08,Multan,Debit Card,35.0,Female
T1013,C0331,Electronics,Mobile Phone,8,1000,8000,2025-05-16,Karachi,Debit Card,23.0,Female
T1014,C0061,Beauty,Perfume,5,1000,5000,2025-02-20,Karachi,Debit Card,20.0,Male
T1015,C0382,Grocery,Oil,6,2500,15000,2025-06-04,Faisalabad,Debit Card,30.0,Male
T1016,C0145,Sports,Yoga Mat,1,50000,50000,2025-06-03,Islamabad,Online Payment,43.0,Male
T1017,C0371,Furniture,Table,7,1000,7000,2025-04-27,Faisalabad,Credit Card,48.0,Male
T1018,C0161,Beauty,Shampoo,8,2500,20000,2025-02-13,Lahore,Online Payment,62.0,Female
T1019,C0016,Clothing,Shoes,8,50000,400000,2025-10-13,Islamabad,Credit Card,54.0,Male
T1020,C0428,Grocery,Rice,8,50000,400000,2025-12-04,Islamabad,Debit Card,32.0,Female
T1021,C0012,Furniture,Bed,5,2500,12500,2025-10-28,Peshawar,Cash,26.0,Male
T1022,C0033,Grocery,Coffee,7,1000,7000,2025-07-20,Peshawar,Online Payment,30.0,Female
T1023,C0048,Electronics,Headphones,8,25000,200000,2025-06-05,Lahore,Cash,61.0,Male
T1024,C0036,Electronics,Smart Watch,1,1000,1000,2025-04-12,Multan,Debit Card,31.0,Male
T1025,C0266,Grocery,Rice,8,500,4000,2025-07-08,Karachi,Credit Card,38.0,Female
T1026,C0215,Furniture,Table,2,1000,2000,2025-10-02,Multan,EasyPaisa,22.0,Female
T1027,C0419,Clothing,Jeans,4,2500,10000,2025-08-10,Faisalabad,EasyPaisa,48.0,Male
T1028,C0235,Beauty,Makeup,4,10000,40000,2025-12-17,Islamabad,Credit Card,18.0,Male
T1029,C0270,Furniture,Chair,7,10000,70000,2025-05-07,Islamabad,JazzCash,49.0,Female
T1030,C0452,Furniture,Chair,2,2500,5000,2025-11-27,Multan,Debit Card,62.0,Female
T1031,C0461,Furniture,Table,7,1000,7000,2025-04-02,Peshawar,EasyPaisa,45.0,Female
T1032,C0485,Furniture,Table,2,5000,10000,2025-12-24,Karachi,Credit Card,28.0,Female
T1033,C0466,Sports,Yoga Mat,2,25000,50000,2025-04-22,Multan,Online Payment,53.0,Male
T1034,C0210,Grocery,Rice,2,10000,20000,2025-06-16,Multan,Credit Card,34.0,Male
T1035,C0328,Beauty,Perfume,8,500,4000,2025-02-07,Faisalabad,EasyPaisa,65.0,Female
T1036,C0204,Furniture,Sofa,7,50000,350000,2025-04-10,Karachi,Cash,34.0,Male
T1037,C0249,Sports,Cricket Bat,6,25000,150000,2025-08-26,Multan,Cash,23.0,Male
T1038,C0431,Sports,Dumbbell,3,5000,15000,2025-05-23,Lahore,Credit Card,19.0,Male
T1039,C0087,Clothing,Jacket,2,10000,20000,2025-07-20,Karachi,,18.0,Female
T1040,C0366,Clothing,Shoes,6,1000,6000,2025-04-21,Karachi,EasyPaisa,52.0,Male
T1041,C0158,Furniture,Chair,2,5000,10000,2025-12-20,Multan,Cash,56.0,Male
T1042,C0466,Electronics,Smart Watch,4,1000,4000,2025-07-11,Lahore,Credit Card,23.0,Male
T1043,C0349,Furniture,Chair,1,2500,2500,2025-04-09,Faisalabad,Cash,32.0,Male
T1044,C0263,Sports,Cricket Bat,3,500,1500,2025-08-01,Karachi,Debit Card,38.0,Male
T1045,C0119,Beauty,Skin Care,7,5000,35000,2025-03-03,Lahore,Cash,40.0,Female
T1046,C0007,Clothing,Shirt,7,25000,175000,2025-06-11,Multan,Credit Card,47.0,Male
T1047,C0454,Electronics,Headphones,6,500,3000,2025-02-04,Lahore,Online Payment,37.0,Female
T1048,C0167,Electronics,Mobile Phone,5,500,2500,2025-11-04,Faisalabad,EasyPaisa,42.0,Male
T1049,C0247,Grocery,Oil,6,50000,300000,2025-12-08,Karachi,Debit Card,19.0,Female
T1050,C0316,Furniture,Table,1,1000,1000,2025-01-11,Karachi,Debit Card,33.0,Female
T1051,C0256,Clothing,Shirt,1,1000,1000,2025-07-11,Islamabad,Credit Card,27.0,Female
T1052,C0485,Clothing,Shirt,4,25000,100000,2025-11-03,Multan,EasyPaisa,39.0,Male
T1053,C0332,Grocery,Snacks,1,10000,10000,2025-08-01,Islamabad,Cash,,Female
T1054,C0465,Grocery,Oil,4,10000,40000,2025-01-28,Faisalabad,Credit Card,61.0,Male
T1055,C0323,Beauty,Shampoo,6,1000,6000,2025-08-15,Karachi,Cash,49.0,Male
T1056,C0047,Clothing,Shirt,3,1000,3000,2025-03-06,Lahore,JazzCash,53.0,Male
T1057,C0160,Clothing,Shirt,7,25000,175000,2025-08-28,Lahore,EasyPaisa,30.0,Male
T1058,C0296,Furniture,Table,4,2500,10000,2025-05-27,Multan,EasyPaisa,30.0,Female
T1059,C0086,Furniture,Chair,6,5000,30000,2025-07-13,Multan,Online Payment,45.0,Female
T1060,C0219,Clothing,Shoes,1,50000,50000,2025-07-15,Karachi,Debit Card,56.0,Male
T1061,C0157,Beauty,Skin Care,5,5000,25000,2025-08-26,Multan,Debit Card,42.0,Female
T1062,C0101,Electronics,Headphones,3,25000,75000,2025-08-29,Lahore,Credit Card,18.0,Male
T1063,C0482,Beauty,Makeup,8,5000,40000,2025-08-01,Multan,EasyPaisa,41.0,Female
T1064,C0472,Furniture,Sofa,2,5000,10000,2025-01-20,Karachi,Online Payment,54.0,Male
T1065,C0261,Clothing,Shoes,5,50000,250000,2025-06-28,Faisalabad,Online Payment,58.0,Female
T1066,C0125,Sports,Football,7,5000,35000,2025-05-07,Multan,Cash,41.0,Male
T1067,C0484,Sports,Cricket Bat,5,10000,50000,2025-08-22,Faisalabad,Credit Card,34.0,Male
T1068,C0330,Beauty,Skin Care,1,500,500,2025-02-17,Faisalabad,Online Payment,43.0,Male
T1069,C0130,Beauty,Skin Care,7,1000,7000,2025-08-07,Faisalabad,Debit Card,50.0,Female
T1070,C0056,Beauty,Makeup,7,50000,350000,2025-02-15,Faisalabad,JazzCash,40.0,Male
T1071,C0004,Grocery,Oil,7,25000,175000,2025-06-07,Lahore,Online Payment,18.0,Male
T1072,C0376,Electronics,Smart Watch,7,25000,175000,2025-05-28,Multan,Credit Card,29.0,Female
T1073,C0258,Clothing,Jeans,4,5000,20000,2025-04-04,Karachi,Online Payment,54.0,Male
T1074,C0415,Clothing,Jeans,1,25000,25000,2025-04-04,Lahore,Debit Card,44.0,Female
T1075,C0044,Sports,Football,3,500,1500,2025-05-31,Multan,Cash,35.0,Male
T1076,C0345,Grocery,Rice,4,5000,20000,2025-09-06,Karachi,Cash,21.0,Female
T1077,C0406,Electronics,Laptop,2,1000,2000,2025-09-25,Karachi,Online Payment,56.0,Female
T1078,C0173,Furniture,Bed,6,10000,60000,2025-08-08,Islamabad,EasyPaisa,39.0,Female
T1079,C0030,Clothing,Jacket,7,5000,35000,2025-11-09,Islamabad,Debit Card,24.0,Male
T1080,C0063,Furniture,Bed,3,500,1500,2025-11-05,Peshawar,Debit Card,62.0,Male
T1081,C0339,Grocery,Coffee,8,10000,80000,2025-07-31,Lahore,Cash,58.0,Female
T1082,C0348,Electronics,Headphones,1,50000,50000,2025-06-16,Multan,Credit Card,56.0,Female
T1083,C0338,Furniture,Chair,6,5000,30000,2025-09-01,Faisalabad,Cash,64.0,Female
